idPessoaQueSegue,idPessoaQueESeguida,dataInicioQueSegue,dataFimQueSegue,grauAmizade
194,409,03/09/2020,,0
370,486,29/04/2022,,1
2,235,26/02/2023,,
480,167,20/12/2020,,1
246,10,16/08/2023,,0
175,349,21/08/2023,18/06/2025,2
140,234,22/10/2021,,
320,344,25/03/2020,,0
403,31,12/06/2024,,0
489,345,13/12/2023,,2
210,120,15/04/2025,,0
463,404,30/01/2025,,1
218,395,22/01/2023,30/09/2023,1
337,332,05/10/2023,,0
364,95,08/06/2025,,
185,45,26/09/2024,,
86,56,06/08/2021,09/06/2024,0
265,92,20/12/2024,,1
233,6,05/04/2024,,0
287,194,16/03/2021,,0
402,240,27/11/2021,,2
234,301,16/07/2025,08/10/2025,2
452,278,25/07/2025,,2
490,12,02/04/2024,,2
339,121,14/05/2024,,1
126,228,01/09/2021,15/06/2024,
150,287,13/10/2021,,1
258,450,15/03/2021,28/12/2024,
287,442,08/05/2024,,0
162,81,02/08/2020,,0
140,387,16/08/2023,,1
103,284,20/03/2025,08/05/2025,
124,4,31/01/2021,,
248,335,27/01/2020,,0
105,486,09/04/2020,,1
188,399,07/12/2020,29/11/2024,2
150,15,13/03/2024,,2
453,359,20/03/2021,,
103,348,05/04/2025,,0
167,456,25/09/2023,,0
66,460,14/09/2022,12/04/2023,
194,70,14/02/2022,,1
6,297,30/05/2020,21/11/2024,
497,140,01/03/2023,,2
471,474,27/04/2023,,0
352,429,14/06/2020,,2
268,81,24/12/2024,,2
395,174,15/11/2024,,2
204,367,05/05/2021,01/07/2023,0
113,251,25/11/2023,,
274,318,07/09/2021,,1
448,467,25/06/2021,,
328,403,03/07/2021,,
194,76,03/04/2024,,2
4,362,04/03/2023,,2
490,401,02/04/2021,,0
456,38,11/05/2024,15/05/2025,2
67,128,13/05/2021,,0
292,340,23/04/2020,,1
59,345,10/10/2023,30/11/2024,1
318,170,23/07/2021,,0
380,103,07/08/2020,,2
432,402,27/08/2020,19/04/2025,
145,138,17/03/2021,26/09/2023,2
356,335,04/10/2024,03/02/2025,
456,493,24/07/2024,04/06/2025,1
409,495,01/11/2022,,0
370,381,06/11/2020,30/11/2020,
208,182,06/09/2020,11/03/2023,
106,182,04/10/2021,26/07/2025,0
335,265,02/04/2021,,
204,249,12/05/2022,,0
56,439,27/09/2024,,
252,313,17/08/2021,,1
18,363,12/10/2022,,0
296,363,07/03/2021,,1
64,427,15/10/2021,,0
481,428,03/02/2025,04/03/2025,1
347,263,05/09/2020,,2
324,385,29/04/2022,14/05/2023,
92,167,20/06/2021,,
498,415,26/08/2023,,0
80,375,19/01/2022,,2
341,367,27/10/2021,18/06/2025,0
311,439,20/02/2020,,0
213,379,20/03/2022,,0
398,331,31/10/2024,,
16,224,06/04/2020,,
70,119,15/11/2022,,0
157,442,14/02/2020,,
376,486,22/11/2023,16/02/2024,0
144,370,31/03/2021,,
36,385,08/05/2024,04/09/2025,1
6,330,13/08/2025,18/08/2025,1
208,358,03/07/2024,14/11/2024,2
408,455,01/01/2021,,
181,9,17/03/2023,,
423,225,29/10/2021,07/05/2024,
68,182,06/10/2022,,2
482,38,17/10/2024,,2
320,286,03/11/2022,15/06/2023,0
121,168,09/12/2022,,
192,128,06/04/2021,,2
86,54,23/08/2024,,
140,229,02/10/2022,,2
145,61,26/08/2025,,
74,469,08/04/2025,,1
133,65,21/06/2024,,2
88,15,18/01/2021,,2
79,372,11/02/2024,,1
479,236,11/01/2020,,
216,387,13/06/2020,08/06/2021,0
81,137,06/05/2025,,2
392,22,04/01/2023,28/02/2023,0
179,432,21/06/2024,20/07/2024,2
157,122,20/10/2021,,2
120,279,02/08/2022,,2
401,251,21/09/2020,,2
370,407,18/06/2022,20/04/2025,2
273,267,19/02/2020,12/02/2022,2
317,287,15/08/2022,,0
273,100,08/04/2022,,2
62,310,16/11/2021,13/01/2023,
332,5,09/06/2021,,2
179,117,08/04/2020,,1
85,318,26/02/2021,,2
398,447,04/11/2023,,0
94,401,16/08/2023,,2
52,216,24/11/2023,,
89,445,05/11/2024,24/08/2025,0
460,152,07/12/2020,12/12/2023,1
206,338,10/06/2024,,0
473,439,07/10/2020,,1
304,328,19/07/2025,,
292,132,01/09/2020,13/05/2022,2
222,57,06/10/2021,20/03/2023,
388,252,27/11/2020,,
31,258,07/12/2021,,1
32,193,22/08/2025,,0
329,53,18/09/2024,,
59,214,28/02/2022,,1
253,9,30/04/2020,13/04/2021,
33,120,05/12/2022,29/06/2023,2
337,417,27/05/2024,,1
441,276,13/10/2025,14/10/2025,1
114,366,16/10/2020,,1
206,141,14/10/2024,,
303,312,21/03/2025,,
78,24,11/09/2023,,
283,368,23/07/2020,,1
21,444,14/01/2021,,1
251,332,09/02/2022,,
128,80,31/05/2025,,0
358,18,01/06/2024,18/07/2025,2
342,233,04/05/2024,09/08/2024,0
204,199,26/02/2022,,1
269,480,16/01/2022,14/05/2023,
208,94,21/09/2022,14/11/2022,
115,158,27/03/2024,13/08/2025,0
289,76,20/10/2020,27/06/2025,2
257,203,28/01/2020,,2
258,53,03/03/2022,14/04/2025,2
421,63,18/07/2024,01/12/2024,
181,420,03/01/2022,,
364,298,14/07/2023,,
346,176,08/03/2022,,1
452,59,06/08/2020,,0
456,261,04/05/2024,,
444,100,28/08/2021,,0
170,240,19/06/2021,,
19,29,23/05/2021,20/10/2023,1
264,101,15/12/2023,,2
175,133,03/12/2022,06/03/2023,2
490,370,06/04/2020,,1
498,117,31/05/2025,,1
130,240,20/12/2024,,1
125,197,15/01/2023,,2
410,478,17/07/2020,,2
58,96,08/03/2020,,2
211,146,30/12/2021,,1
59,343,09/04/2022,,2
292,160,17/03/2025,,2
497,218,04/03/2024,,2
227,429,11/08/2024,,
129,288,19/04/2024,,1
198,121,19/08/2025,30/08/2025,2
92,379,03/06/2021,15/11/2024,2
247,326,02/09/2021,19/09/2024,1
265,58,29/01/2025,,0
496,391,23/09/2023,,2
438,35,19/05/2022,,1
50,85,02/08/2023,,0
4,336,03/06/2023,,0
105,242,30/08/2025,13/10/2025,2
420,126,21/01/2022,,0
99,322,24/12/2020,10/03/2023,0
370,371,20/05/2024,28/11/2024,2
487,360,22/05/2020,,
20,219,17/02/2024,,0
439,254,06/04/2023,,0
151,443,14/07/2022,,2
191,244,20/05/2024,,
218,172,20/02/2025,16/07/2025,0
174,406,30/09/2025,06/10/2025,1
396,489,10/03/2022,,1
130,481,05/01/2022,,1
193,202,31/08/2023,,0
473,413,03/05/2023,,1
140,334,11/11/2024,05/01/2025,1
398,468,17/05/2024,,1
345,228,18/11/2022,,2
94,9,23/11/2020,,2
144,89,21/01/2021,,1
66,13,05/07/2022,12/08/2023,2
364,97,07/03/2024,,1
483,191,08/10/2020,,2
198,459,11/10/2025,12/10/2025,
247,149,08/05/2025,,1
139,29,26/05/2022,27/03/2024,2
46,41,23/02/2023,23/01/2025,
225,213,18/04/2020,22/09/2022,2
164,257,09/04/2025,,
396,136,16/05/2022,,
298,490,01/06/2021,,1
159,334,06/11/2021,,1
296,177,09/12/2022,,
269,1,30/01/2023,,1
247,30,02/11/2022,,2
2,86,24/11/2022,,1
279,176,25/03/2022,,1
33,47,18/10/2023,,1
311,294,26/01/2020,,1
442,454,14/11/2024,,
492,60,20/09/2023,25/10/2023,0
403,71,24/11/2020,30/09/2021,0
41,251,19/01/2022,,2
313,318,26/05/2021,,2
460,243,20/05/2021,,1
277,131,03/02/2022,,0
356,435,10/12/2022,,0
251,407,16/01/2024,,0
482,391,18/05/2022,,1
385,137,16/06/2021,,
48,190,16/06/2021,,1
191,38,31/01/2024,,2
361,153,12/09/2024,,0
235,379,23/06/2020,,1
71,414,02/06/2024,,1
2,59,25/05/2024,01/07/2024,
21,178,06/02/2021,,
288,112,25/06/2023,02/11/2024,0
224,21,14/09/2023,,
443,75,27/01/2024,04/10/2025,
248,457,23/04/2020,,
81,342,15/12/2024,19/04/2025,0
404,308,22/12/2022,,1
380,426,27/06/2023,,
246,220,02/12/2022,,0
149,116,26/04/2021,,1
94,104,24/06/2020,,0
232,406,03/01/2025,24/03/2025,1
81,281,19/05/2023,23/11/2023,1
418,314,28/07/2023,23/12/2023,2
154,418,11/10/2023,27/05/2024,
187,245,07/03/2020,19/02/2024,2
264,91,21/09/2023,,1
250,421,23/11/2020,20/09/2022,
234,26,26/06/2020,30/10/2024,2
463,52,06/07/2020,,
49,490,07/03/2025,,2
56,94,04/03/2021,,2
313,294,17/04/2023,,
45,310,08/11/2021,,
407,88,21/09/2025,,
2,473,07/06/2024,,1
436,35,29/08/2023,,0
96,382,20/05/2024,,0
94,258,14/07/2023,,2
411,392,22/01/2022,,
181,422,01/07/2020,,0
271,14,16/03/2021,24/10/2023,0
177,10,05/05/2021,23/06/2021,0
318,413,26/07/2023,,0
399,496,09/07/2020,03/06/2022,1
496,147,06/10/2025,,2
353,169,08/05/2021,,0
409,42,21/08/2022,10/09/2025,0
92,369,03/10/2020,,
339,198,28/11/2022,,1
94,380,05/04/2022,30/09/2025,2
490,94,01/04/2021,,2
451,430,19/11/2020,03/12/2024,
238,369,27/04/2022,,0
404,298,08/08/2022,05/02/2024,2
75,382,16/05/2020,,2
203,47,04/12/2024,,2
82,210,03/12/2023,,
81,235,31/01/2020,,2
63,258,02/06/2024,25/02/2025,
296,244,21/10/2023,,2
141,235,18/06/2021,,0
479,14,14/04/2021,,0
344,367,26/08/2022,,0
67,1,17/07/2020,31/10/2024,1
81,265,22/01/2025,09/03/2025,0
387,48,29/10/2020,,0
308,492,04/10/2022,,0
448,216,17/08/2021,,0
192,18,22/03/2022,,1
416,70,14/09/2025,,2
424,306,11/06/2025,,1
482,98,08/03/2021,14/04/2021,0
61,350,20/05/2024,,0
492,142,17/11/2023,,0
344,432,15/09/2024,,0
308,471,27/12/2024,,0
133,105,23/07/2025,06/09/2025,0
69,422,14/12/2020,17/06/2023,0
50,481,29/12/2021,,1
237,397,26/06/2022,02/10/2023,2
193,173,09/09/2021,,0
499,428,12/07/2024,,1
64,473,28/06/2025,05/08/2025,2
495,233,02/09/2024,,2
240,396,11/02/2022,21/10/2023,2
357,490,10/12/2022,,1
80,311,09/01/2022,,2
211,296,21/01/2024,,
109,26,11/12/2022,24/07/2025,
169,7,07/04/2020,,0
140,125,10/02/2021,22/06/2021,1
294,367,07/05/2024,20/05/2025,2
191,84,01/01/2024,,
184,366,05/08/2020,,1
491,327,21/02/2022,,1
170,217,11/01/2023,,0
468,99,28/09/2021,,2
335,37,14/02/2025,,0
58,175,18/08/2023,,0
146,89,02/03/2022,,1
323,207,27/11/2024,06/01/2025,0
49,277,06/02/2020,,1
293,471,30/03/2025,,2
25,19,07/02/2020,,0
48,236,08/03/2021,,2
261,488,05/10/2023,,1
451,463,26/08/2023,,1
389,319,07/07/2024,,2
140,106,12/04/2024,05/06/2024,2
78,202,20/10/2023,,
402,454,01/04/2022,,2
268,252,07/10/2020,,
144,67,09/12/2022,,2
162,257,06/02/2022,,
135,309,23/03/2022,09/05/2023,
256,327,27/06/2020,01/05/2023,0
396,360,06/01/2023,,
43,57,23/05/2021,09/12/2021,0
405,126,16/04/2024,19/07/2024,1
337,42,10/10/2025,,0
251,250,23/11/2022,,
103,114,10/06/2023,,0
405,455,30/11/2024,,
69,261,22/06/2021,08/01/2025,2
8,291,20/04/2024,,0
474,344,13/05/2021,,1
287,292,30/07/2021,,1
481,124,10/03/2023,,
185,135,27/06/2025,,1
81,245,27/08/2024,08/12/2024,2
266,481,30/01/2024,,0
264,14,22/02/2021,,0
220,43,27/12/2024,,
282,397,16/08/2023,28/08/2024,1
146,120,06/12/2024,,0
311,79,19/12/2022,23/09/2023,0
154,336,25/01/2022,,1
71,93,12/04/2021,,1
44,224,23/10/2024,23/06/2025,1
205,56,09/02/2025,01/06/2025,1
90,30,15/12/2024,18/03/2025,0
281,33,14/04/2021,,1
492,66,22/09/2024,,1
130,366,22/07/2022,,0
414,262,15/08/2022,16/05/2025,2
164,177,12/09/2025,,0
472,42,10/06/2024,19/08/2024,2
194,448,13/09/2021,12/04/2023,1
13,333,28/06/2023,,
192,421,25/11/2023,,2
365,29,21/01/2024,,2
336,125,26/07/2024,,0
335,52,26/02/2022,15/05/2022,0
305,481,24/01/2022,,
142,378,12/07/2023,,
433,254,07/12/2023,,0
405,183,22/09/2023,,1
196,419,31/01/2020,,2
317,307,26/09/2021,,0
294,243,17/09/2024,03/03/2025,2
372,206,16/09/2023,,0
352,69,13/05/2025,,0
48,243,23/02/2025,,
318,447,28/06/2023,,1
24,362,20/10/2022,30/12/2022,
252,392,14/04/2024,24/03/2025,2
181,11,09/10/2023,,0
256,40,15/06/2020,,0
438,360,28/11/2021,,2
153,326,10/03/2021,31/07/2024,0
405,83,12/10/2025,,1
334,288,21/06/2025,22/07/2025,2
469,236,28/08/2020,,2
109,317,19/04/2024,,2
392,254,06/06/2025,,0
176,10,21/03/2023,,2
181,47,04/05/2025,,0
15,170,25/07/2022,,0
479,16,12/06/2023,,0
470,391,03/08/2024,14/09/2025,0
488,11,26/07/2025,,1
86,32,29/01/2022,,0
205,75,27/03/2024,04/09/2025,
429,331,24/03/2023,,
217,34,25/01/2024,,2
11,10,29/12/2022,,1
211,202,04/04/2023,,1
338,235,11/03/2023,,0
211,394,04/09/2023,26/08/2024,1
345,84,27/05/2025,,1
485,34,04/11/2023,,
374,325,12/03/2022,,
168,460,27/05/2022,,0
216,300,14/07/2023,,0
339,134,18/05/2025,24/05/2025,0
173,335,09/02/2024,30/11/2024,2
274,178,18/02/2022,10/05/2023,2
360,436,17/09/2024,03/09/2025,2
176,485,16/08/2025,,1
257,354,11/08/2022,25/07/2025,
485,349,23/09/2020,23/07/2025,2
500,165,24/01/2020,19/05/2023,
438,462,29/12/2023,,0
74,85,02/02/2025,08/08/2025,0
155,151,08/02/2021,,1
77,115,18/04/2021,,0
164,369,20/02/2024,,0
495,275,10/04/2020,,1
409,292,01/07/2021,,2
342,250,01/03/2020,,1
168,278,24/09/2022,,0
230,322,25/03/2022,17/05/2022,2
6,189,25/03/2020,04/06/2023,1
92,122,24/09/2021,,
495,374,01/08/2023,,1
497,201,04/09/2022,,
291,160,10/09/2020,05/01/2023,0
234,173,13/09/2020,,
27,318,12/09/2025,,
283,460,22/03/2023,,1
140,17,31/08/2023,,1
78,465,22/06/2022,,0
188,468,30/07/2023,27/01/2024,
204,308,25/03/2022,,2
77,53,22/02/2024,,
252,57,24/12/2024,,
272,276,17/04/2024,29/08/2025,1
37,120,17/08/2023,,1
119,338,08/06/2021,21/08/2022,
198,249,23/05/2020,,1
308,334,16/12/2021,,1
231,417,20/07/2021,,0
135,38,02/08/2020,,1
126,272,21/01/2022,,1
1,321,21/07/2020,25/09/2021,
390,478,08/09/2025,24/09/2025,
341,11,16/03/2022,10/09/2024,1
413,240,02/04/2020,,
209,152,11/06/2023,,2
359,26,18/08/2022,,
52,456,29/10/2023,,0
489,169,03/02/2022,,
159,68,29/08/2025,,2
396,290,17/03/2023,,
266,366,22/03/2020,29/11/2023,0
472,89,07/12/2022,,
350,442,21/01/2020,13/03/2024,
146,193,08/04/2025,,2
348,362,31/12/2021,,
54,294,07/10/2024,,
303,228,12/02/2023,,
447,280,14/11/2023,,2
313,277,06/05/2021,16/07/2024,2
124,175,12/08/2023,,2
231,450,20/07/2024,07/07/2025,0
410,442,15/02/2025,18/04/2025,2
85,200,27/12/2021,18/10/2023,0
187,388,06/11/2024,,1
282,396,23/01/2023,,2
328,252,22/09/2025,,0
355,375,02/09/2025,,0
166,213,09/02/2023,,
352,290,10/10/2025,,1
12,189,06/04/2021,,
249,26,30/09/2024,,0
265,368,08/08/2023,,0
281,308,24/09/2022,30/05/2024,2
416,119,27/08/2022,10/06/2023,0
192,255,18/03/2020,,0
60,42,02/01/2022,11/04/2023,0
63,238,26/04/2022,,
439,41,02/05/2024,,1
78,118,14/09/2025,04/10/2025,
117,318,22/07/2025,,2
106,95,15/05/2021,,1
366,359,22/10/2021,10/02/2025,
439,92,24/04/2020,06/05/2021,0
216,478,25/08/2025,09/10/2025,1
354,127,15/07/2022,20/08/2023,0
428,134,19/01/2021,08/11/2022,1
382,115,27/12/2024,,1
257,372,29/07/2022,,2
317,281,06/01/2025,27/03/2025,
110,208,25/09/2023,20/06/2025,1
44,206,15/09/2020,,0
135,34,08/01/2025,17/01/2025,0
398,268,22/06/2020,,
355,223,27/11/2021,,2
375,439,10/01/2021,,0
240,348,30/05/2021,,
493,194,02/02/2023,,1
430,112,12/11/2022,,
48,466,01/01/2025,,2
169,400,15/06/2025,,1
377,308,11/03/2024,,
417,425,03/03/2023,,0
405,139,22/08/2023,,0
455,277,20/05/2023,,1
480,134,16/06/2020,,1
418,245,17/06/2022,10/12/2023,0
265,423,31/01/2022,02/01/2024,2
204,445,10/03/2025,,1
473,150,01/09/2023,10/01/2025,2
104,146,23/01/2022,,1
383,327,05/09/2024,,2
156,177,13/04/2024,,2
456,413,03/07/2024,20/12/2024,0
136,103,27/06/2021,19/03/2023,2
180,309,19/10/2022,,2
69,391,23/08/2024,,2
81,41,17/07/2020,,1
379,428,07/05/2025,26/07/2025,2
428,200,18/01/2022,,1
188,71,28/02/2025,,1
180,438,26/03/2021,,2
130,356,02/01/2023,,2
266,225,18/02/2025,,2
241,405,12/08/2024,,1
58,206,04/09/2020,08/09/2021,1
169,366,18/11/2020,,1
369,298,22/06/2021,,
119,472,18/01/2024,01/07/2024,1
17,362,09/04/2025,,2
493,455,26/05/2022,,
72,276,05/04/2022,,
145,255,01/10/2021,,2
146,432,29/01/2024,,0
326,238,12/11/2021,,
279,127,29/11/2023,,0
499,333,24/08/2024,,
271,105,02/11/2024,,0
90,280,11/11/2020,31/07/2025,0
75,346,26/11/2020,21/09/2021,
128,285,07/05/2023,28/10/2024,1
371,411,16/08/2023,,2
147,358,10/01/2021,,
140,35,01/02/2020,,1
437,381,19/04/2021,21/08/2024,1
5,334,14/06/2020,21/11/2021,1
18,226,09/07/2024,02/04/2025,1
370,168,21/11/2020,,2
172,251,26/06/2024,28/08/2025,1
192,312,19/06/2023,,0
190,235,01/09/2024,29/12/2024,2
271,40,05/05/2022,,1
492,279,15/11/2023,,
177,483,22/05/2024,,
311,18,10/03/2020,17/06/2025,0
89,68,14/02/2022,,
172,434,09/06/2023,,0
426,80,17/09/2021,,2
244,312,22/06/2024,,2
277,451,11/05/2025,,2
463,305,21/08/2024,12/01/2025,1
265,131,30/06/2025,,1
181,479,03/06/2021,02/07/2025,0
103,6,23/01/2021,,1
22,101,09/03/2020,27/04/2025,0
264,497,14/09/2020,,0
249,15,16/01/2020,19/08/2020,
383,339,11/09/2021,,1
97,103,04/11/2024,,2
234,90,02/10/2021,24/02/2025,1
236,54,18/12/2022,,2
140,175,24/01/2021,,2
289,292,30/01/2024,,1
411,318,05/08/2021,,
400,233,01/05/2025,,2
224,139,17/08/2023,,0
269,20,21/12/2022,05/08/2024,0
325,373,28/04/2022,09/06/2022,0
33,391,23/03/2020,,1
462,500,23/06/2024,,2
464,150,02/03/2021,,0
461,267,30/01/2021,01/08/2024,1
364,67,21/09/2021,,1
113,475,19/09/2024,30/09/2025,2
115,371,19/01/2022,13/09/2022,
239,226,01/05/2025,,2
311,81,19/02/2022,09/06/2024,1
412,415,29/07/2024,,2
126,289,26/06/2022,,
59,25,28/01/2024,,1
315,324,27/04/2020,,2
421,394,23/04/2021,,0
356,74,27/07/2025,,2
238,341,06/01/2021,,0
292,4,20/07/2023,11/01/2024,2
50,356,14/04/2023,,
248,465,21/03/2025,07/10/2025,
231,446,27/07/2021,23/05/2023,1
375,356,19/05/2020,24/09/2020,2
5,291,23/08/2023,17/06/2025,0
361,476,28/12/2021,,1
228,172,23/05/2025,,2
397,14,29/04/2021,,2
100,347,07/10/2021,,1
395,220,08/01/2021,30/05/2024,0
325,123,09/06/2025,,2
157,128,01/07/2022,02/04/2025,2
283,219,11/07/2021,,
126,48,16/09/2021,,2
318,154,31/05/2021,,
174,85,17/01/2020,03/11/2020,0
16,120,26/03/2021,,0
429,23,17/12/2021,23/09/2023,2
201,377,22/05/2024,,1
284,16,03/02/2020,,0
37,380,27/06/2023,27/08/2023,
99,333,30/10/2023,16/01/2025,
168,48,29/09/2023,,1
279,449,10/06/2022,16/11/2022,2
240,494,20/12/2023,14/08/2024,1
205,105,12/03/2024,24/04/2025,2
258,12,24/06/2023,,2
325,276,30/06/2022,,0
175,110,13/06/2025,26/07/2025,0
270,451,13/06/2020,06/10/2020,1
258,50,06/01/2021,,2
119,407,09/02/2024,,0
112,203,26/08/2023,10/09/2025,1
256,198,23/05/2022,,1
16,381,13/01/2020,,2
418,398,23/03/2023,,2
204,139,15/07/2020,,0
194,391,15/11/2024,01/06/2025,1
456,464,06/03/2022,18/10/2023,1
92,390,17/07/2021,,2
49,33,01/03/2025,14/06/2025,0
63,365,19/08/2021,,
385,393,15/05/2020,,0
234,387,06/08/2021,24/12/2021,2
217,134,07/09/2021,,2
233,65,10/05/2020,,
254,173,10/01/2021,27/03/2021,0
325,35,18/02/2022,,1
187,96,29/03/2021,,2
495,358,18/04/2023,18/12/2023,2
234,155,29/07/2024,14/02/2025,1
194,302,17/04/2020,,1
141,431,27/07/2023,,2
9,172,22/06/2025,07/08/2025,1
113,187,06/01/2021,,1
201,117,22/07/2022,05/11/2023,1
390,5,26/07/2024,,
61,167,10/05/2020,,0
321,451,05/11/2020,,1
142,305,17/05/2024,06/09/2024,1
428,86,25/03/2020,,1
78,277,30/06/2023,,0
176,182,11/05/2025,,0
71,430,06/03/2020,,
361,78,07/06/2024,21/09/2025,
86,317,28/09/2021,,2
482,113,12/11/2021,,2
7,445,29/12/2020,,1
112,146,06/11/2020,,0
239,377,04/08/2025,,1
256,180,18/04/2024,,2
431,188,11/11/2024,,2
175,420,27/02/2021,23/11/2021,0
124,484,03/01/2021,,
288,168,03/04/2024,,1
4,351,13/09/2020,15/10/2020,0
9,459,23/11/2022,,0
413,242,27/09/2022,,2
258,395,17/07/2022,,
302,362,02/12/2022,25/08/2023,1
145,65,05/02/2023,,0
92,380,06/06/2020,,1
61,203,26/12/2022,,0
152,340,28/04/2025,,1
19,72,11/10/2024,,1
478,301,28/08/2023,,0
493,438,29/11/2024,,2
435,152,20/09/2020,,
87,456,28/10/2024,17/06/2025,2
410,28,23/09/2021,16/08/2024,0
478,320,20/07/2022,15/06/2023,2
131,308,17/10/2020,,2
376,122,22/10/2021,,2
12,186,11/07/2020,29/06/2025,
412,230,31/10/2020,,1
33,398,04/09/2025,,
303,309,27/05/2020,28/01/2023,1
372,54,22/04/2024,07/03/2025,2
231,196,03/10/2022,,2
340,443,03/03/2020,27/08/2023,1
83,201,06/03/2021,,
200,446,30/04/2024,,1
412,471,17/05/2025,04/08/2025,
68,370,18/06/2020,,1
430,166,04/08/2025,,2
117,444,17/08/2020,,1
359,301,11/11/2024,,
269,4,31/03/2020,11/08/2024,2
418,69,19/04/2024,,2
279,453,20/06/2022,,1
22,36,11/04/2022,23/12/2022,0
136,231,19/12/2020,,2
101,297,06/06/2022,,2
155,452,31/07/2021,02/03/2022,2
409,486,16/09/2023,06/12/2024,1
247,153,21/10/2024,04/09/2025,1
479,142,18/05/2024,17/08/2024,0
492,259,14/03/2022,,1
19,383,24/12/2021,,2
143,145,16/02/2024,03/07/2025,1
57,37,03/03/2025,04/04/2025,
256,456,10/02/2023,,2
211,293,06/06/2023,08/08/2024,1
113,245,16/08/2021,,2
79,468,08/02/2024,,1
187,145,30/10/2020,,0
215,478,31/01/2020,03/08/2021,1
111,336,25/07/2024,,
10,44,24/05/2022,05/06/2024,1
446,368,03/02/2025,,2
196,66,11/06/2021,,1
280,320,27/08/2023,,0
36,278,29/12/2022,09/05/2023,1
395,368,01/04/2020,05/04/2020,0
492,42,17/12/2023,02/08/2024,1
453,119,09/08/2021,,1
372,489,15/10/2023,,1
179,261,22/04/2020,,1
484,411,25/01/2021,14/09/2023,1
283,317,09/01/2022,,
377,312,23/07/2020,,2
361,266,14/04/2024,18/07/2025,1
181,258,31/12/2020,,0
133,361,26/03/2021,,
271,307,02/06/2024,,1
191,494,21/01/2021,,2
342,308,21/12/2023,,0
105,436,05/10/2020,,2
460,244,30/11/2021,,2
237,50,19/09/2020,27/04/2025,0
286,82,13/01/2020,,0
22,485,17/02/2020,,1
395,438,20/07/2025,,0
168,395,08/11/2022,,2
87,397,02/06/2021,14/07/2021,2
133,279,04/03/2025,19/08/2025,
131,296,09/03/2022,,
455,35,15/08/2025,,
435,400,02/07/2021,,2
22,458,01/09/2024,12/07/2025,2
145,37,07/02/2020,,
62,500,22/10/2022,06/03/2023,2
326,420,15/02/2023,,2
353,419,22/01/2020,25/09/2020,
66,486,12/01/2025,03/08/2025,2
145,164,05/08/2021,,2
378,56,18/05/2021,,0
495,431,17/09/2020,19/02/2024,0
219,450,31/10/2023,,0
330,359,12/06/2024,,2
344,396,04/11/2022,,0
389,247,24/10/2023,21/07/2025,1
172,341,05/03/2020,,
23,224,28/06/2024,,
344,247,29/08/2021,21/01/2023,1
158,236,13/05/2020,,1
126,212,22/02/2021,01/08/2025,0
190,180,10/07/2025,,
491,83,24/03/2025,06/10/2025,1
330,431,15/10/2023,,1
409,139,01/04/2021,,
316,354,19/06/2023,,1
63,133,25/11/2024,,0
390,406,22/09/2020,,2
380,441,15/10/2023,,
366,211,22/09/2025,,0
332,70,26/05/2024,,2
162,68,31/07/2024,,0
71,452,04/02/2025,09/08/2025,1
12,415,13/05/2021,,1
133,278,13/10/2024,14/09/2025,2
495,454,17/02/2020,,1
62,197,26/12/2024,,
315,429,07/08/2025,10/09/2025,
266,151,02/05/2024,26/07/2025,0
28,88,05/05/2024,,2
81,186,09/12/2022,,
458,429,30/01/2022,,1
168,324,03/09/2021,,0
418,162,23/06/2020,04/01/2022,1
398,155,06/10/2023,,2
290,88,08/08/2020,,0
443,49,22/01/2022,15/05/2024,1
252,374,20/10/2024,,1
289,166,04/08/2022,,
480,437,04/03/2021,02/05/2021,0
256,361,17/05/2021,,1
339,168,19/05/2020,,2
155,375,23/06/2023,,
442,431,14/12/2022,,2
182,312,02/10/2024,17/02/2025,
236,135,02/08/2021,,2
258,438,23/09/2024,,0
53,498,31/03/2023,16/09/2023,1
118,191,28/07/2025,20/09/2025,1
74,265,09/01/2021,,0
90,306,01/07/2023,,2
118,125,14/03/2020,01/05/2022,0
48,117,17/05/2022,,1
201,435,04/11/2021,,0
494,390,19/12/2020,,0
249,179,13/06/2023,,1
157,8,26/07/2025,,2
325,77,02/03/2025,,2
407,20,25/08/2025,,2
390,104,01/05/2025,,
103,211,21/02/2025,,1
115,417,09/03/2020,,2
48,262,15/12/2024,,1
432,136,05/09/2020,,2
500,324,15/10/2025,,0
298,226,07/07/2022,,0
490,282,26/06/2024,,0
115,32,28/06/2024,13/09/2025,2
294,149,01/03/2023,,1
270,182,11/08/2020,,2
223,181,10/05/2024,,
275,371,21/07/2025,30/09/2025,1
355,433,20/09/2020,,2
238,106,24/01/2023,,1
497,240,04/02/2022,,2
399,494,06/04/2021,,2
170,335,08/05/2025,,0
423,463,24/11/2023,,
275,158,24/06/2022,,2
173,103,02/05/2023,,1
201,104,21/03/2023,,2
36,30,06/02/2024,03/05/2024,
412,7,04/01/2020,,0
239,83,27/09/2024,,0
100,327,22/07/2025,,1
13,179,18/01/2025,,0
412,109,18/11/2023,,0
76,204,21/05/2025,,2
166,444,27/10/2020,,2
92,320,02/03/2023,05/04/2023,1
238,340,18/11/2022,,1
481,79,28/11/2023,,
54,469,27/04/2023,09/10/2025,0
326,189,28/08/2022,03/02/2025,0
24,320,06/08/2025,,
311,9,29/05/2021,,2
495,88,22/11/2023,,
296,58,23/12/2024,,1
112,409,04/08/2020,,2
82,254,17/06/2020,,2
